CALLID,transcript,ner_person,ner_location,ner_time,manual_person,manual_location,manual_time
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_065980_066625,okay.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_067960_068495,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_076050_076505,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_082510_083005,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_086490_086935,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_087430_087855,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_092730_093275,yes.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_101090_129758,yeah. yes yeah yeah. it's crazy you know. I tried actually to go there a little bit earlier then like after the job job when the job end finish because like all the is there so it's crazy I just mention to lady. hey I'm sorry but nobody called me and nobody actually was at my home you know to give me the present and she look super angry which I actually I understand because it's not their fault. it's crazy.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_106880_107395,,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_111990_112455,,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_113600_114235,,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_114910_115355,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_120910_121405,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_123050_123555,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_127450_128995,yeah yeah.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_130210_130765,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_130280_149942,well it's I guess it's like Christmas is always busy right but now it's even worse because no one could go to the shops normally so everyone everyone sending everything by by courier. so I guess I can understand they're really busy but at the same time they should they should kind of change the way they do things a little bit or at least keep people informed but.,[],[],['Christmas'],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_136990_137525,yeah.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_147700_148355,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_148410_149945,well well.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_149830_154935,yes sure. do you have all your presents actually bought or arranged or?,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_152137_154225,you know.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_155370_175960,basically yeah I think I've got like two or three presents left and obviously they are bought and ordered but I'm waiting for the I'm waiting for a delivery now actually he's got another three minutes to get here and then it's the end of his window. so we'll we'll see it should be coming in the next couple of minutes hopefully yeah and you. have you got all of yours done or not?,[],[],"['three minutes', 'the next couple of minutes']",[],[],"['another three minutes', 'the next couple of minutes']"
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_163660_164165,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_166430_166935,,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_169540_170225,okay.,[],[],[],[],[],[]
cs07F-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_A_173167_203318,cool. okay yeah. well actually almost everything because I usually want to have a calm December and a calm like Christmas time so I just tried to buy as soon as possible so I'm almost done at least. so it's fine yeah. okay so so just wait for the for the I'm not going to interrupt you anymore. so yeah you too you. bye bye. tschuss.,[],[],"['December', 'Christmas']",[],[],"['December', 'Christmas']"
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_183550_184215,,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_186560_187065,yeah.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_188090_190715,cool cool. good one excellent.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_194930_196155,that's it that's it.,[],[],[],[],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_196830_200545,alright take it easy Kristýna. thanks. nice to hear you.,[],[],[],['Kristýna.'],[],[]
en02M_NT-RE6ecb9a199d5fcaa6ac0d565933643e0c_changed_B_201370_203345,tschuss. bye bye.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_002910_003875,hey Kristýna.,['Kristýna'],[],[],['Kristýna'],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_003430_008875,hello Hey how are you I haven't seen you for ages.,[],[],[],[],['ages'],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_006880_007315,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_009660_012455,yes a long time. how long's it been A couple of months.,[],[],['A couple of months'],[],[],['A couple of months']
cs07F-RE230247837295dedf5385772222006e82_A_013460_015065,yeah think so yes.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_015700_016955,it's ok.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_015810_016865,how s it going.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_017890_024235,yes It is fine It is fine you know Well the same Noting new What about you. how was your wekeend.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_025470_044045,I was alright yeah It was it was pretty nice I mean I had the I had the kids here this weekend So we we we had some nice time together you know Went out for some nice long walks and stuff and even went into town because the the Christmas markets were there you know It's a bit different to usual but it's okay What about you.,[],[],['this weekend'],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_041140_042565,nice,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_045580_070035,I went to Prague I visited my friends yeah a friend of mine She celebrated birthday So she did like a really just a tiny party for five people about We haven't seen each other for a long time as well So we just did like walk in the centre of Prague There are no people at the moment so at all So it was very nice to see the old town without the tourist.,[],"['Prague', 'Prague']",[],[],"['Prague', 'Prague']",[]
en02M_NT-RE230247837295dedf5385772222006e82_B_047650_048265,not yeah.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_049270_049835,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_056230_056735,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_058620_059145,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_064290_065685,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_067790_068425,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_070570_071315,yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_070620_076225,and yeah yeah it was really nice The weather was perfect so it was really really nice.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_074350_074935,yeah.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_076683_097915,yeah It was weather the weather here was quite good on Saturday I think the weather was quite good but then yesterday wasn't wasn't too good today I think that said today is the first day of like ten days of continual rain and and cold So yeah doesn't look like it's gonna be too good here So your friend from Prague she lives in Prague She's original from Prague or where is she from your friend.,[],"['Prague', 'Prague', 'Prague']","['Saturday', 'yesterday', 'today', 'today', 'ten days']",[],"['Prague', 'Prague', 'Prague']","['Saturday', 'today', 'like ten days']"
cs07F-RE230247837295dedf5385772222006e82_A_089710_090225,yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_093960_094545,yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_096985_114415,no she's a from Brno but she moved to Prague and we live together when I was in Prague and so we don't see each other that often When I'm back in Brno so from time to time we visit each other and yes it's nice.,[],"['Brno', 'Prague', 'Prague', 'Brno']",[],[],"['Brno', 'Prague', 'Prague', 'Brno']",[]
en02M_NT-RE230247837295dedf5385772222006e82_B_100840_101415,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_105230_105957,,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_115390_123815,cool cool Well I mean that we should we should we should meet up some time in the next couple of weeks before Christmas and we can we can we can talk a bit more When are you free.,[],[],"['the next couple of weeks', 'Christmas']",[],[],['the next couple of weeks']
cs07F-RE230247837295dedf5385772222006e82_A_115940_117145,yeah yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_120920_121605,yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_124520_132115,yeah This will be cool like this week I'm quite free so like afterwork we can go for.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_130200_130775,,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_132730_134705,or old wine or something.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_135260_145375,okay oh well listen drop me a line You've got me you've got my you've got my number my new number Now so obviously so drop me a line and we'll hook up towards the end of this week then yeah.,[],[],['the end of this week'],[],[],['the end of this week']
cs07F-RE230247837295dedf5385772222006e82_A_140900_141505,yeah.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_145970_148245,okay okay That's sweet.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_147250_147745,cool.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_148730_151075,okay lots of care from me Kristýna.,['Kristýna'],[],[],['Kristýna'],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_149060_149855,okay so.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_150750_153135,okay Perfect Have a nice evening Bye.,[],[],[],[],[],[]
en02M_NT-RE230247837295dedf5385772222006e82_B_153050_154615,yes Thank you cheers by now.,[],[],[],[],[],[]
cs07F-RE230247837295dedf5385772222006e82_A_155020_155700,bye.,[],[],[],[],[],[]
na-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_000000_010043,,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_010043_013019,hello?,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_010647_013516,hello hi it's me it's me how you doing?,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_013019_017893,good how about you?,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_015871_045282,alright. also good also good I had to think of you the other day because I haven't had any Greek food in a long time and you know i'm in Munich now so a friend of mine recommended this Greek restaurant called Crete it's next to the main train station and it's supposed to be like a really good really authentic Greek restaurant I was kind of wondering if you wanted to go out for dinner one of these days to this restaurant.,[],"['Munich', 'Crete']",[],[],['Munich'],"['one', 'days']"
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_046062_064996,well firstly I definitely want go for dinner but this restaurant that you just mentioned my god no no we should definitely avoid this one because it's not even close to the traditional Greek food.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_058264_060067,,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_064996_078443,maybe yeah. yeah yeah yeah. so we have to exclude this one but I got another suggestion in the old town of Munich.,[],['Munich'],[],[],['Munich'],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_065047_067954,okay.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_071410_073138,okay.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_077653_091499,,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_078443_092821,I i will find the street I am not sure where exactly the street is located but it's called A for Athens.,[],['Athens'],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_091499_093987,okay.,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_092821_104500,and and I assume that we can go there I visit. I visit twice and it was really delicious.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_103310_115557,that's great that's good to hear because you know I got this other tip you know the Greek restaurant I got from my German friend but you know those Germans what do they know about Greek food so I rather trust you of course.,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_116009_119989,yeah. yeah yeah yeah. come to me come to me.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_117882_134598,okay cool. sounds really good you know what. then I will I will not consider this restaurant anymore I wait for your details and we'll agree on a date in time for dinner sometime next week. my calendar is still pretty good so i'm sure we can find a good spot.,[],[],['next week'],[],[],['next week']
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_134598_144650,yeah.,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_135855_151165,yeah we should also check the weather and then we can decide if we can walk there or take the Metro or the bus et cetera.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_144650_148769,,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_148769_157777,yeah good idea. good idea. good idea. alright great looking forward to it then. decent Greek food .,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_154999_164651,okay. okay. yeah okay so see you. okay we'll talk. okay.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_157777_161890,okay.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_161890_166519,yeah. we'll be in touch we'll be in touch. thanks a lot take care.,[],[],[],[],[],[]
el03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_B_164651_169397,absolutely absolutely. bye.,[],[],[],[],[],[]
de03M-kvl14fvh--zn2yv5-19zxkdrp3cxj9m9a7ds_UDP-0_RTP_1_A_166519_169397,bye.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_019649_020235,hey man.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_020230_028325,hi. hi. it's me. hi it's me. hi it's me I've been trying to call you. sorry. sorry yeah I just wanted to know how things are.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_023640_024134,,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_028810_036345,yeah everything is fine. actually why I was calling you on another phone to another person,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_034450_035255,yeah?,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_037090_053735,is reason I just wanted to tell you that I will have time at half past three because I I knew that you got like a break. but you didn't knew that I was chaning like location so right now I'm I'm moving.,[],[],['half past three'],[],[],['half past three']
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_047410_049305,yeah.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_051370_052405,okay. okay.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_054040_057115,okay. but you're in Germany now yes?,[],['Germany'],[],[],['Germany'],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_056270_058705,yeah yeah yeah. so.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_058180_071974,okay okay. great hey cool. cool. no. that's. sorry. sorry. missed that call so yeah definitely. I'd be interested to meet. absolutely. absolutely. and of course it's always better to talk about these things in person.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_059490_060055,okay.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_072319_072785,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_073080_089814,let's see. like. we we're talking about Munich I guess so. there're some nice places depending of course on the weather. outside is always better. there is this big garden called the the English Garden Der Englischer Garten.,[],"['Munich', 'the English Garden', 'Der Englischer Garten']",[],[],['Munich'],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_073940_075114,yeah yeah.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_077660_078224,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_090203_103772,which is really nice. a lot of trees. a lot of open spaces and a lot of areas where you can just talk freely and and people are not too too nosy and and not listening in on what you're saying.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_103330_104995,yeah yeah yeah I.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_103912_113065,yeah it's actually quite nice you know. a couple of beers maybe the supermarket before and we sit down somewhere yeah and chat about business.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_111650_120345,yeah that that sounds great yeah if there are no cameras around or stuff like that yeah you can just sit and have nice time.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_114200_115425,yeah? okay?,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_117070_122065,no no. that's I mean unless they're planting cameras in trees now.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_122369_127303,or have drones fly around. I mean who knows. you never know what these guys are up to.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_127708_134827,but. no this is actually quite nice. there is this big old tree that everybody in the business knows.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_135186_137712,it's it's an old oak tree.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_138170_144014,and it's actually you know some people who who who know what we're doing,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_138240_138794,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_144396_149546,have been using that on ocasion. and I think this would also be a nice place to meet.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_149400_149845,yeah.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_149690_152569,so great. right? no this is. this sounds really good.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_151151_151395,so.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_152607_157202,I'm not sure about the when we know the the location where we could meet.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_157508_161525,I would say it's nice to have the sun set.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_162010_167354,at this area. so we should think about something I don't know five or six.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_165421_165775,,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_166260_169226,sun set together yeah,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_168160_169065,yeah.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_169716_170501,,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_170642_176340,I don't know I if if you or me are right persons for that maybe.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_171535_172695,a romantic evening.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_175486_183716,no. romantic evening. maybe I can get some of my girlfriends also to join us then I think this might be a more interesting event.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_183680_195858,yeah yeah. I guess so. actually I've got. like one one lady here from from past in in Munich. so if you will get one on your side I can I can get in touch with mine,[],['Munich'],[],[],['Munich'],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_184930_185455,yeah.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_190030_191565,okay,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_193340_201122,yeah I I heard about some blond girl I don't know if that's her but anyway we'll find out. yeah. sounds like a plan now. it's sounds really good.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_201476_205442,and you know the ladies also have their own you know hobbies.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_205481_209190,and maybe wanna try some of our stuff anyway while we're there.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_205640_206075,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_209258_215335,and then when they're doing this we can you know maybe talk business at the same time yeah. no?,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_213410_219005,yeah. better to leave business like when we will be in person.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_218790_225187,yeah. yeah. maybe that's. yeah. let's decide on you know let's decide on the spot and see who we can get there.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_219610_220595,you never know.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_225273_229004,but this garden. if we can meet in in the Englischen Garten.,[],['the Englischen Garten'],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_229269_234725,I think is is a good place. because it's so open and so wide you know. it's it's nice.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_231160_231575,yeah.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_235160_248185,cool. cool. just. just send me then G P S location because still I am lost like I said the last time so if you will give me the the places in advance I will find it for sure.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_235480_236815,nice environment.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_239460_240775,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_242870_243745,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_245380_246881,yeah. I'll look i up.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_247044_254588,yeah. I'll look it up on Google Maps and and actually create a Google Map for you and send you the the map with the coordinates so you know,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_254910_259939,you know this tree. it's easier to find I I cannot describe it and I don't want to describe it.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_260056_262453,I'll send you the coordinates.,[],[],[],[],[],[]
cs06M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_A_261080_261515,,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_262596_266763,on on on a map. and I'll send you that map. maybe an image of it or so.,[],[],[],[],[],[]
de03M-kvjlmcgx--zn2yv4-19zxkdrnrvolh1c62w6_UDP-0_RTP_1_B_267099_269246,or a reference to it on Google Maps.,[],[],[],[],[],[]
